date,cpi_annual,year,month,month_name,cpih_annual,cpi_monthly,food_inflation,housing_energy_inflation,food_beverages,alcohol_tobacco,clothing_footwear,housing_energy,furniture_household,health,transport,communication,recreation_culture,education,restaurants_hotels,miscellaneous,cpi_yoy_change,cumulative_inflation,above_target,deviation_from_target,inflation_regime
2007-06-01,2.6,2007,6,June,2.5,4.8,0.2,2.3,,,,,,,,,,,,,-0.5,605.5512333939091,True,0.6000000000000001,On Target
2007-06-01,2.6,2007,6,June,2.5,5.3,0.2,2.3,,,,,,,,,,,,,-0.5,607.0799277329293,True,0.6000000000000001,On Target
2007-06-01,2.4,2007,6,June,2.6,4.8,0.2,2.3,,,,,,,,,,,,,-0.7000000000000002,608.4940875883951,True,0.3999999999999999,On Target
2007-06-01,2.4,2007,6,June,2.5,5.3,0.2,2.3,,,,,,,,,,,,,-0.7000000000000002,609.911075763572,True,0.3999999999999999,On Target
2007-06-01,2.4,2007,6,June,2.5,4.8,0.2,2.3,,,,,,,,,,,,,-0.5,611.3308979150991,True,0.3999999999999999,On Target
2007-06-01,2.4,2007,6,June,2.6,5.3,0.2,2.3,,,,,,,,,,,,,-0.5,612.7535597109293,True,0.3999999999999999,On Target
2007-07-01,1.9,2007,7,July,2.0,2.8,-0.5,-4.3,,,,,,,,,,,,,-1.0,613.8820861804716,False,-0.10000000000000009,Below Target
2007-08-01,1.8,2007,8,August,2.0,3.0,0.4,0.5,,,,,,,,,,,,,-1.0999999999999999,614.9529093097424,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.2,0.1,1.9,,,,,,,,,,,,,-0.9999999999999998,616.025338673707,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.2,0.1,1.9,,,,,,,,,,,,,-0.7,617.0993766817176,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.7,0.1,1.9,,,,,,,,,,,,,-0.8,618.1750257467402,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.7,0.1,1.9,,,,,,,,,,,,,-0.8,619.2522882853604,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.7,0.1,1.9,,,,,,,,,,,,,-0.8,620.3311667177885,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.7,0.1,1.9,,,,,,,,,,,,,-0.8,621.4116634678652,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.2,0.1,1.9,,,,,,,,,,,,,-0.5999999999999999,622.493780963067,False,-0.19999999999999996,Below Target
2007-09-01,1.8,2007,9,September,2.0,3.2,0.1,1.9,,,,,,,,,,,,,-0.5999999999999999,623.5775216345116,False,-0.19999999999999996,Below Target
2007-10-01,2.1,2007,10,October,2.3,4.7,0.4,-1.3,,,,,,,,,,,,,-0.2999999999999998,624.843782297372,True,0.10000000000000009,On Target
2007-11-01,2.1,2007,11,November,2.2,4.8,0.3,0.8,,,,,,,,,,,,,-0.2999999999999998,626.1122589163922,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.0,0.5,2.7,,,,,,,,,,,,,0.20000000000000018,627.3829553694958,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.0,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,628.6558755413923,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.4,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,629.9310233235898,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.4,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,631.2084026144059,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.0,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,632.4880173189811,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.4,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,633.7698713492892,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.0,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,635.0539686241505,True,0.10000000000000009,On Target
2007-12-01,2.1,2007,12,December,2.3,5.4,0.5,2.7,,,,,,,,,,,,,0.30000000000000004,636.3403130692427,True,0.10000000000000009,On Target
2008-01-01,2.2,2008,1,January,2.4,6.1,-0.5,-4.0,,,,,,,,,,,,,0.40000000000000013,637.6902703098696,True,0.20000000000000018,On Target
2008-01-01,2.2,2008,1,January,2.4,9.1,-0.5,-4.0,,,,,,,,,,,,,0.40000000000000013,639.0427024721043,True,0.20000000000000018,On Target
2008-01-01,2.2,2008,1,January,3.5,6.1,-0.5,-4.0,,,,,,,,,,,,,0.10000000000000009,640.3976140933032,True,0.20000000000000018,On Target
2008-01-01,2.2,2008,1,January,3.5,9.1,-0.5,-4.0,,,,,,,,,,,,,0.10000000000000009,641.755009719141,True,0.20000000000000018,On Target
2008-01-01,3.6,2008,1,January,2.4,6.1,-0.5,-4.0,,,,,,,,,,,,,1.5,643.9802747482984,True,1.6,Elevated
2008-01-01,3.6,2008,1,January,2.4,9.1,-0.5,-4.0,,,,,,,,,,,,,1.5,646.2122155725432,True,1.6,Elevated
2008-01-01,3.6,2008,1,January,3.5,6.1,-0.5,-4.0,,,,,,,,,,,,,1.5,648.4508522192607,True,1.6,Elevated
2008-01-01,3.6,2008,1,January,3.5,9.1,-0.5,-4.0,,,,,,,,,,,,,1.5,650.6962047759184,True,1.6,Elevated
2008-02-01,2.5,2008,2,February,2.6,5.6,0.6,1.4,,,,,,,,,,,,,0.3999999999999999,652.2601552025351,True,0.5,On Target
2008-03-01,2.4,2008,3,March,2.5,5.7,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,653.7646755129401,True,0.3999999999999999,On Target
2008-03-01,2.4,2008,3,March,2.5,5.5,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,655.2722048639661,True,0.3999999999999999,On Target
2008-03-01,2.4,2008,3,March,2.6,5.7,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,656.782749273694,True,0.3999999999999999,On Target
2008-03-01,2.4,2008,3,March,2.6,5.5,0.4,2.0,,,,,,,,,,,,,0.19999999999999973,658.2963147722413,True,0.3999999999999999,On Target
2008-03-01,2.5,2008,3,March,2.6,5.5,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,659.8760987613502,True,0.5,On Target
2008-03-01,2.5,2008,3,March,2.5,5.5,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,661.4591739671031,True,0.5,On Target
2008-03-01,2.5,2008,3,March,2.6,5.7,0.4,2.0,,,,,,,,,,,,,0.2999999999999998,663.0455472462013,True,0.5,On Target
2008-03-01,2.5,2008,3,March,2.5,5.7,0.4,2.0,,,,,,,,,,,,,-1.1,664.635225469631,True,0.5,On Target
2008-04-01,3.0,2008,4,April,3.0,6.6,0.8,-1.2,,,,,,,,,,,,,-0.6000000000000001,666.546813533305,True,1.0,Elevated
2008-05-01,3.3,2008,5,May,3.3,7.8,0.6,1.4,,,,,,,,,,,,,-0.30000000000000027,668.6548172705217,True,1.2999999999999998,Elevated
2008-06-01,3.4,2008,6,June,3.3,9.5,0.6,2.2,,,,,,,,,,,,,-0.20000000000000018,670.8326725861215,True,1.4,Elevated
2008-06-01,3.4,2008,6,June,3.3,8.0,0.6,2.2,,,,,,,,,,,,,0.8999999999999999,673.0166984917821,True,1.4,Elevated
2008-06-01,3.4,2008,6,June,3.7,9.5,0.6,2.2,,,,,,,,,,,,,1.0,675.206912470842,True,1.4,Elevated
2008-06-01,3.4,2008,6,June,3.7,8.0,0.6,2.2,,,,,,,,,,,,,1.0,677.4033320561759,True,1.4,Elevated
2008-06-01,3.8,2008,6,June,3.3,9.5,0.6,2.2,,,,,,,,,,,,,1.4,679.8651092743539,True,1.7999999999999998,Elevated
2008-06-01,3.8,2008,6,June,3.7,9.5,0.6,2.2,,,,,,,,,,,,,1.4,682.3346821203895,True,1.7999999999999998,Elevated
2008-06-01,3.8,2008,6,June,3.3,8.0,0.6,2.2,,,,,,,,,,,,,1.2999999999999998,684.8120752804375,True,1.7999999999999998,Elevated
2008-06-01,3.8,2008,6,June,3.7,8.0,0.6,2.2,,,,,,,,,,,,,1.2999999999999998,687.2973135188256,True,1.7999999999999998,Elevated
2008-07-01,4.4,2008,7,July,4.2,12.3,0.0,-3.1,,,,,,,,,,,,,1.9000000000000004,690.1840703350613,True,2.4000000000000004,Elevated
2008-08-01,4.7,2008,8,August,4.4,13.0,0.5,0.8,,,,,,,,,,,,,2.2,693.2789579438736,True,2.7,Elevated
2008-09-01,4.8,2008,9,September,4.5,12.2,0.4,1.6,,,,,,,,,,,,,1.7999999999999998,696.4520737756491,True,2.8,Elevated
2008-09-01,5.2,2008,9,September,4.8,11.3,0.4,1.6,,,,,,,,,,,,,1.9000000000000004,699.9033660953435,True,3.2,High
2008-09-01,5.2,2008,9,September,4.8,12.2,0.4,1.6,,,,,,,,,,,,,1.8000000000000003,703.36961401509,True,3.2,High
2008-09-01,5.2,2008,9,September,4.5,11.3,0.4,1.6,,,,,,,,,,,,,1.8000000000000003,706.8508823424887,True,3.2,High
2008-09-01,5.2,2008,9,September,4.5,12.2,0.4,1.6,,,,,,,,,,,,,1.8000000000000003,710.3472361659728,True,3.2,High
2008-09-01,4.8,2008,9,September,4.8,11.3,0.4,1.6,,,,,,,,,,,,,1.4,713.5886251106367,True,2.8,Elevated
2008-09-01,4.8,2008,9,September,4.8,12.2,0.4,1.6,,,,,,,,,,,,,1.0,716.8429796110793,True,2.8,Elevated
2008-09-01,4.8,2008,9,September,4.5,11.3,0.4,1.6,,,,,,,,,,,,,1.0,720.1103515295235,True,2.8,Elevated
2008-10-01,4.5,2008,10,October,4.2,10.1,-0.2,-1.0,,,,,,,,,,,,,0.7000000000000002,723.1857653477592,True,2.5,Elevated
2008-11-01,4.1,2008,11,November,3.8,10.6,0.0,0.7,,,,,,,,,,,,,0.2999999999999998,725.9983167126974,True,2.0999999999999996,Elevated
2008-12-01,3.1,2008,12,December,3.0,10.4,-0.3,0.3,,,,,,,,,,,,,-1.3000000000000003,728.1321456975386,True,1.1,Elevated
2008-12-01,3.1,2008,12,December,3.0,10.4,-0.3,0.3,,,,,,,,,,,,,-1.6,730.2714870739239,True,1.1,Elevated
2008-12-01,3.1,2008,12,December,3.7,10.4,-0.3,0.3,,,,,,,,,,,,,-1.6999999999999997,732.4163550821983,True,1.1,Elevated
2008-12-01,3.1,2008,12,December,3.7,10.4,-0.3,0.3,,,,,,,,,,,,,-2.1,734.5667639994939,True,1.1,Elevated
2008-12-01,3.9,2008,12,December,3.0,10.4,-0.3,0.3,,,,,,,,,,,,,-1.3000000000000003,737.2791059824923,True,1.9,Elevated
2008-12-01,3.9,2008,12,December,3.0,10.4,-0.3,0.3,,,,,,,,,,,,,-1.3000000000000003,740.0002630769354,True,1.9,Elevated
2008-12-01,3.9,2008,12,December,3.7,10.4,-0.3,0.3,,,,,,,,,,,,,-1.3000000000000003,742.7302639319354,True,1.9,Elevated
2008-12-01,3.9,2008,12,December,3.7,10.4,-0.3,0.3,,,,,,,,,,,,,-0.8999999999999999,745.4691372897141,True,1.9,Elevated
2009-01-01,2.2,2009,1,January,2.0,10.2,-0.6,-2.6,,,,,,,,,,,,,-2.5999999999999996,747.019164041412,True,0.20000000000000018,On Target
2009-01-01,2.2,2009,1,January,2.9,5.4,-0.6,-2.6,,,,,,,,,,,,,-2.5999999999999996,748.5720325088213,True,0.20000000000000018,On Target
2009-01-01,2.2,2009,1,January,2.0,5.4,-0.6,-2.6,,,,,,,,,,,,,-2.3,750.1277479017542,True,0.20000000000000018,On Target
2009-01-01,2.2,2009,1,January,2.9,10.2,-0.6,-2.6,,,,,,,,,,,,,-1.8999999999999995,751.6863154395742,True,0.20000000000000018,On Target
2009-01-01,3.0,2009,1,January,2.0,10.2,-0.6,-2.6,,,,,,,,,,,,,-0.10000000000000009,753.8155312281731,True,1.0,Elevated
2009-01-01,3.0,2009,1,January,2.9,5.4,-0.6,-2.6,,,,,,,,,,,,,-0.10000000000000009,755.9500700562435,True,1.0,Elevated
2009-01-01,3.0,2009,1,January,2.9,10.2,-0.6,-2.6,,,,,,,,,,,,,-0.10000000000000009,758.089945231384,True,1.0,Elevated
2009-01-01,3.0,2009,1,January,2.0,5.4,-0.6,-2.6,,,,,,,,,,,,,-0.10000000000000009,760.2351700944623,True,1.0,Elevated
2009-02-01,3.2,2009,2,February,3.1,11.5,0.7,2.5,,,,,,,,,,,,,-0.6999999999999997,762.5291305480475,True,1.2000000000000002,Elevated
2009-03-01,3.0,2009,3,March,2.9,10.7,0.1,2.1,,,,,,,,,,,,,-0.8999999999999999,764.6854533744175,True,1.0,Elevated
2009-03-01,3.0,2009,3,March,2.9,10.5,0.1,2.1,,,,,,,,,,,,,-0.8999999999999999,766.8471670078535,True,1.0,Elevated
2009-03-01,3.0,2009,3,March,2.8,10.7,0.1,2.1,,,,,,,,,,,,,-0.8999999999999999,769.014284925373,True,1.0,Elevated
2009-03-01,3.0,2009,3,March,2.8,10.5,0.1,2.1,,,,,,,,,,,,,0.7999999999999998,771.1868206376865,True,1.0,Elevated
2009-03-01,2.9,2009,3,March,2.9,10.7,0.1,2.1,,,,,,,,,,,,,0.6999999999999997,773.2921887875609,True,0.8999999999999999,On Target
2009-03-01,2.9,2009,3,March,2.9,10.5,0.1,2.1,,,,,,,,,,,,,0.6999999999999997,775.4026449104642,True,0.8999999999999999,On Target
2009-03-01,2.9,2009,3,March,2.8,10.7,0.1,2.1,,,,,,,,,,,,,0.6999999999999997,777.5182013023314,True,0.8999999999999999,On Target
2009-03-01,2.9,2009,3,March,2.8,10.5,0.1,2.1,,,,,,,,,,,,,-0.10000000000000009,779.638870288812,True,0.8999999999999999,On Target
2009-04-01,2.3,2009,4,April,2.3,8.6,0.3,-1.0,,,,,,,,,,,,,-0.7000000000000002,781.3248447901988,True,0.2999999999999998,On Target
2009-05-01,2.2,2009,5,May,2.1,7.8,0.4,1.0,,,,,,,,,,,,,-0.7999999999999998,782.9406070056475,True,0.20000000000000018,On Target
2009-06-01,2.1,2009,6,June,2.0,7.2,0.2,1.0,,,,,,,,,,,,,-0.8999999999999999,784.4857530679074,True,0.10000000000000009,On Target
2009-06-01,2.1,2009,6,June,2.0,5.4,0.2,1.0,,,,,,,,,,,,,-1.1,786.033603135776,True,0.10000000000000009,On Target
2009-06-01,2.1,2009,6,June,1.7,7.2,0.2,1.0,,,,,,,,,,,,,-0.8999999999999999,787.5841619412636,True,0.10000000000000009,On Target
2009-06-01,2.1,2009,6,June,1.7,5.4,0.2,1.0,,,,,,,,,,,,,-0.8999999999999999,789.1374342246606,True,0.10000000000000009,On Target
2009-06-01,1.8,2009,6,June,2.0,7.2,0.2,1.0,,,,,,,,,,,,,-1.2,790.4711403759977,False,-0.19999999999999996,Below Target
2009-06-01,1.8,2009,6,June,2.0,5.4,0.2,1.0,,,,,,,,,,,,,-1.2,791.8068470865618,False,-0.19999999999999996,Below Target
2009-06-01,1.8,2009,6,June,1.7,7.2,0.2,1.0,,,,,,,,,,,,,-1.0999999999999999,793.1445573571917,False,-0.19999999999999996,Below Target
2009-06-01,1.8,2009,6,June,1.7,5.4,0.2,1.0,,,,,,,,,,,,,-1.0999999999999999,794.4842741932275,False,-0.19999999999999996,Below Target
2009-07-01,1.8,2009,7,July,1.6,4.1,0.0,-2.6,,,,,,,,,,,,,-1.0999999999999999,795.8260006045174,False,-0.19999999999999996,Below Target
2009-08-01,1.6,2009,8,August,1.4,2.2,0.3,1.5,,,,,,,,,,,,,-1.2999999999999998,797.0204352719902,False,-0.3999999999999999,Below Target
2009-09-01,1.5,2009,9,September,1.4,2.6,0.0,1.5,,,,,,,,,,,,,-0.7999999999999998,798.1417108160801,False,-0.5,Below Target
2009-09-01,1.5,2009,9,September,1.4,1.6,0.0,1.5,,,,,,,,,,,,,-0.7000000000000002,799.2643879546001,False,-0.5,Below Target
2009-09-01,1.5,2009,9,September,1.0,2.6,0.0,1.5,,,,,,,,,,,,,-0.6000000000000001,800.3884684395434,False,-0.5,Below Target
2009-09-01,1.5,2009,9,September,1.0,1.6,0.0,1.5,,,,,,,,,,,,,-0.6000000000000001,801.5139540250927,False,-0.5,Below Target
2009-09-01,1.1,2009,9,September,1.0,1.6,0.0,1.5,,,,,,,,,,,,,-1.0,802.3403418162825,False,-0.8999999999999999,Below Target
2009-09-01,1.1,2009,9,September,1.4,1.6,0.0,1.5,,,,,,,,,,,,,-1.0,803.1674871296142,False,-0.8999999999999999,Below Target
2009-09-01,1.1,2009,9,September,1.0,2.6,0.0,1.5,,,,,,,,,,,,,-0.7,803.995390659483,False,-0.8999999999999999,Below Target
2009-09-01,1.1,2009,9,September,1.4,2.6,0.0,1.5,,,,,,,,,,,,,-0.7,804.8240531009208,False,-0.8999999999999999,Below Target
2009-10-01,1.5,2009,10,October,1.2,2.2,0.1,-0.7,,,,,,,,,,,,,-0.30000000000000004,805.9550831672968,False,-0.5,Below Target
2009-11-01,1.9,2009,11,November,1.5,1.3,0.2,0.9,,,,,,,,,,,,,0.09999999999999987,807.3895120489784,False,-0.10000000000000009,Below Target
2009-12-01,2.9,2009,12,December,2.1,1.7,0.4,2.1,,,,,,,,,,,,,1.0999999999999999,809.5823700364301,True,0.8999999999999999,On Target
2009-12-01,2.9,2009,12,December,1.6,1.6,0.4,2.1,,,,,,,,,,,,,1.2999999999999998,811.7805274306849,True,0.8999999999999999,On Target
2009-12-01,2.9,2009,12,December,1.6,1.7,0.4,2.1,,,,,,,,,,,,,1.4,813.9839970386424,True,0.8999999999999999,On Target
2009-12-01,2.9,2009,12,December,2.1,1.6,0.4,2.1,,,,,,,,,,,,,1.4,816.1927916981526,True,0.8999999999999999,On Target
2009-12-01,2.1,2009,12,December,2.1,1.7,0.4,2.1,,,,,,,,,,,,,0.6000000000000001,817.7961290836242,True,0.10000000000000009,On Target
2009-12-01,2.1,2009,12,December,1.6,1.6,0.4,2.1,,,,,,,,,,,,,0.6000000000000001,819.4022723095205,True,0.10000000000000009,On Target
2009-12-01,2.1,2009,12,December,1.6,1.7,0.4,2.1,,,,,,,,,,,,,1.0,821.0112262860621,True,0.10000000000000009,On Target
2009-12-01,2.1,2009,12,December,2.1,1.6,0.4,2.1,,,,,,,,,,,,,1.0,822.6229959320626,True,0.10000000000000009,On Target
2010-01-01,3.3,2010,1,January,2.5,3.4,-0.2,-3.0,,,,,,,,,,,,,2.1999999999999997,825.1602091708758,True,1.2999999999999998,Elevated
2010-01-01,3.3,2010,1,January,2.5,1.9,-0.2,-3.0,,,,,,,,,,,,,2.1999999999999997,827.7043997460958,True,1.2999999999999998,Elevated
2010-01-01,3.3,2010,1,January,2.6,3.4,-0.2,-3.0,,,,,,,,,,,,,1.7999999999999998,830.2555868453975,True,1.2999999999999998,Elevated
2010-01-01,3.3,2010,1,January,2.6,1.9,-0.2,-3.0,,,,,,,,,,,,,1.4,832.8137897092224,True,1.2999999999999998,Elevated
2010-01-01,3.5,2010,1,January,2.5,1.9,-0.2,-3.0,,,,,,,,,,,,,0.6000000000000001,835.5344965958743,True,1.5,Elevated
2010-01-01,3.5,2010,1,January,2.6,3.4,-0.2,-3.0,,,,,,,,,,,,,0.6000000000000001,838.2631388776123,True,1.5,Elevated
2010-01-01,3.5,2010,1,January,2.6,1.9,-0.2,-3.0,,,,,,,,,,,,,0.6000000000000001,840.9997396993386,True,1.5,Elevated
2010-01-01,3.5,2010,1,January,2.5,3.4,-0.2,-3.0,,,,,,,,,,,,,0.6000000000000001,843.7443222734616,True,1.5,Elevated
2010-02-01,3.0,2010,2,February,2.1,1.3,0.3,1.1,,,,,,,,,,,,,0.8999999999999999,846.1036830791453,True,1.0,Elevated
2010-03-01,3.4,2010,3,March,2.4,2.1,0.4,1.6,,,,,,,,,,,,,1.2999999999999998,848.7843101812028,True,1.4,Elevated
2010-03-01,3.4,2010,3,March,2.4,2.1,0.4,1.6,,,,,,,,,,,,,1.2999999999999998,851.472532393383,True,1.4,Elevated
2010-03-01,3.4,2010,3,March,2.4,1.8,0.4,1.6,,,,,,,,,,,,,1.2999999999999998,854.1683712351642,True,1.4,Elevated
2010-03-01,3.4,2010,3,March,2.4,1.8,0.4,1.6,,,,,,,,,,,,,0.10000000000000009,856.8718482869971,True,1.4,Elevated
2010-03-01,3.3,2010,3,March,2.4,2.1,0.4,1.6,,,,,,,,,,,,,0.0,859.5032458697864,True,1.2999999999999998,Elevated
2010-03-01,3.3,2010,3,March,2.4,1.8,0.4,1.6,,,,,,,,,,,,,0.0,862.1418797959283,True,1.2999999999999998,Elevated
2010-03-01,3.3,2010,3,March,2.4,2.1,0.4,1.6,,,,,,,,,,,,,0.0,864.7877699653671,True,1.2999999999999998,Elevated
2010-03-01,3.3,2010,3,March,2.4,1.8,0.4,1.6,,,,,,,,,,,,,-0.20000000000000018,867.4409363327719,True,1.2999999999999998,Elevated
2010-04-01,3.7,2010,4,April,2.7,2.9,0.5,-1.5,,,,,,,,,,,,,0.20000000000000018,870.4238792197979,True,1.7000000000000002,Elevated
2010-05-01,3.4,2010,5,May,2.5,1.8,0.2,1.1,,,,,,,,,,,,,-0.10000000000000009,873.1734135442539,True,1.4,Elevated
2010-06-01,3.2,2010,6,June,2.4,1.9,0.1,0.7,,,,,,,,,,,,,-0.2999999999999998,875.7685426470384,True,1.2000000000000002,Elevated
2010-06-01,3.2,2010,6,June,2.5,1.9,0.1,0.7,,,,,,,,,,,,,0.20000000000000018,878.3705920940971,True,1.2000000000000002,Elevated
2010-06-01,3.2,2010,6,June,2.5,2.2,0.1,0.7,,,,,,,,,,,,,-0.19999999999999973,880.9795803396813,True,1.2000000000000002,Elevated
2010-06-01,3.2,2010,6,June,2.4,2.2,0.1,0.7,,,,,,,,,,,,,-0.19999999999999973,883.5955258872538,True,1.2000000000000002,Elevated
2010-06-01,3.5,2010,6,June,2.4,2.2,0.1,0.7,,,,,,,,,,,,,0.10000000000000009,886.4643461710916,True,1.5,Elevated
2010-06-01,3.5,2010,6,June,2.5,1.9,0.1,0.7,,,,,,,,,,,,,0.10000000000000009,889.341533847424,True,1.5,Elevated
2010-06-01,3.5,2010,6,June,2.5,2.2,0.1,0.7,,,,,,,,,,,,,0.20000000000000018,892.2271133211457,True,1.5,Elevated
2010-06-01,3.5,2010,6,June,2.4,1.9,0.1,0.7,,,,,,,,,,,,,0.20000000000000018,895.1211090683323,True,1.5,Elevated
2010-07-01,3.1,2010,7,July,2.3,3.4,-0.2,-1.8,,,,,,,,,,,,,-0.19999999999999973,897.6918386000922,True,1.1,Elevated
2010-08-01,3.1,2010,8,August,2.4,4.1,0.4,1.0,,,,,,,,,,,,,-0.19999999999999973,900.2692091831424,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.3,4.2,0.0,1.6,,,,,,,,,,,,,-0.6000000000000001,902.8532379735323,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.4,5.1,0.0,1.6,,,,,,,,,,,,,-0.2999999999999998,905.4439421716306,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.4,4.2,0.0,1.6,,,,,,,,,,,,,-0.10000000000000009,908.0413390222408,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.3,5.1,0.0,1.6,,,,,,,,,,,,,-0.10000000000000009,910.645445814715,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.3,4.2,0.0,1.6,,,,,,,,,,,,,-0.10000000000000009,913.2562798830697,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.4,5.1,0.0,1.6,,,,,,,,,,,,,-0.10000000000000009,915.8738586061011,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.4,4.2,0.0,1.6,,,,,,,,,,,,,-0.3999999999999999,918.4981994075002,True,1.1,Elevated
2010-09-01,3.1,2010,9,September,2.3,5.1,0.0,1.6,,,,,,,,,,,,,-0.3999999999999999,921.1293197559696,True,1.1,Elevated
2010-10-01,3.2,2010,10,October,2.5,4.5,0.2,-0.9,,,,,,,,,,,,,-0.2999999999999998,923.8523312753188,True,1.2000000000000002,Elevated
2010-11-01,3.3,2010,11,November,2.6,5.5,0.3,1.6,,,,,,,,,,,,,-0.20000000000000018,926.6679251863259,True,1.2999999999999998,Elevated
2010-12-01,3.7,2010,12,December,3.1,6.1,0.8,1.3,,,,,,,,,,,,,0.6000000000000001,929.833484622317,True,1.7000000000000002,Elevated
2010-12-01,3.7,2010,12,December,3.1,5.4,0.8,1.3,,,,,,,,,,,,,0.6000000000000001,933.0088045332358,True,1.7000000000000002,Elevated
2010-12-01,3.7,2010,12,December,2.7,6.1,0.8,1.3,,,,,,,,,,,,,0.6000000000000001,936.1939150138799,True,1.7000000000000002,Elevated
2010-12-01,3.7,2010,12,December,2.7,5.4,0.8,1.3,,,,,,,,,,,,,0.6000000000000001,939.3888462518394,True,1.7000000000000002,Elevated
2010-12-01,3.4,2010,12,December,3.1,6.1,0.8,1.3,,,,,,,,,,,,,0.2999999999999998,942.3337813162195,True,1.4,Elevated
2010-12-01,3.4,2010,12,December,3.1,5.4,0.8,1.3,,,,,,,,,,,,,0.2999999999999998,945.2870603632821,True,1.4,Elevated
2010-12-01,3.4,2010,12,December,2.7,6.1,0.8,1.3,,,,,,,,,,,,,0.2999999999999998,948.2487070343113,True,1.4,Elevated
2010-12-01,3.4,2010,12,December,2.7,5.4,0.8,1.3,,,,,,,,,,,,,0.2999999999999998,951.2187450375752,True,1.4,Elevated
2011-01-01,4.5,2011,1,January,3.8,5.5,0.1,-1.8,,,,,,,,,,,,,1.4,955.160815331466,True,2.5,Elevated
2011-01-01,4.5,2011,1,January,3.8,6.3,0.1,-1.8,,,,,,,,,,,,,1.4,959.1176683889589,True,2.5,Elevated
2011-01-01,4.5,2011,1,January,3.4,5.5,0.1,-1.8,,,,,,,,,,,,,1.2999999999999998,963.0893596454175,True,2.5,Elevated
2011-01-01,4.5,2011,1,January,3.4,6.3,0.1,-1.8,,,,,,,,,,,,,1.2000000000000002,967.0759447440878,True,2.5,Elevated
2011-01-01,4.0,2011,1,January,3.8,6.3,0.1,-1.8,,,,,,,,,,,,,0.2999999999999998,970.6328645599015,True,2.0,Elevated
2011-01-01,4.0,2011,1,January,3.4,5.5,0.1,-1.8,,,,,,,,,,,,,0.2999999999999998,974.2016407751013,True,2.0,Elevated
2011-01-01,4.0,2011,1,January,3.4,6.3,0.1,-1.8,,,,,,,,,,,,,0.2999999999999998,977.7823129110184,True,2.0,Elevated
2011-01-01,4.0,2011,1,January,3.8,5.5,0.1,-1.8,,,,,,,,,,,,,0.2999999999999998,981.3749206207218,True,2.0,Elevated
2011-02-01,4.4,2011,2,February,3.7,6.2,0.6,1.4,,,,,,,,,,,,,1.0000000000000004,985.3399619963312,True,2.4000000000000004,Elevated
2011-03-01,4.0,2011,3,March,3.5,5.7,0.3,1.7,,,,,,,,,,,,,0.6000000000000001,988.9577618696525,True,2.0,Elevated
2011-03-01,4.1,2011,3,March,3.5,5.7,0.3,1.7,,,,,,,,,,,,,0.6999999999999997,992.6783675560405,True,2.0999999999999996,Elevated
2011-03-01,4.1,2011,3,March,3.5,4.5,0.3,1.7,,,,,,,,,,,,,0.6999999999999997,996.4116853118569,True,2.0999999999999996,Elevated
2011-03-01,4.1,2011,3,March,3.5,5.7,0.3,1.7,,,,,,,,,,,,,-0.40000000000000036,1000.1577585700056,True,2.0999999999999996,Elevated
2011-03-01,4.1,2011,3,March,3.5,4.5,0.3,1.7,,,,,,,,,,,,,-0.40000000000000036,1003.9166309117866,True,2.0999999999999996,Elevated
